DateTime;Power_kW
4240;1942,5
4241;1255,4
4242;1247,1
4243;1215,2
4244;1241,3
4245;1206,4
4246;1305,6
4247;1275,6
4248;1305,6
4249;485,9
4250;515,9
4251;485
4252;515,9
4253;481,9
4254;440
4255;409
4256;442,1
4257;412,1
4258;441,2
4259;421
4260;451
4261;408,1
4262;433,1
4263;403,1
4264;425,3
4265;385,3
4266;415,3
4267;385,5
4268;412,8
4269;382,8
4270;487,8
4271;460,5
4272;494,2
4273;464,2
4274;494,2
4275;466,9
4276;499,5
4277;469,5
4278;421,9
4279;391,9
4280;419,2
4281;391,9
4282;421,9
4283;401,9
4284;437,9
4285;411,9
4286;454,3
4287;440,4
4288;463,6
4289;426,4
4290;460,4
4291;419,2
4292;450,2
4293;419,2
4294;524,2
4295;491,2
4296;513,1
4297;472,8
4298;494,7
4299;463
4300;488,6
4301;458,6
4302;418
4303;393,8
4304;438,1
4305;1197,7
4306;1270,8
4307;1891,3
4308;1938,7
4309;1257,4
4310;1291,3
4311;1908,7
4312;1945,1
4313;1267,1
4314;1263,8
4315;1228,9
4316;1249,1
4317;1203,5
4318;1304,6
4319;1274,6
4320;1289
4321;476,9
4322;503,8
4323;469,8
4324;503,8
4325;477,8
4326;440
4327;414
4328;452,3
4329;1229,9
4330;1305,9
4331;1939
4332;1969
4333;1288,6
4334;1315,6
4335;1935,4
4336;1943,5
4337;1258,2
4338;1260,7
4339;1220
4340;1250
4341;1216,1
4342;1321,1
4343;1291,1
4344;1326
4345;501
4346;535
4347;501
4348;531,9
4349;496
4350;442,9
4351;416,9
4352;450
4353;1219,1
4354;1280,5
4355;1924,5
4356;1965,4
4357;1292,4
4358;1316,6
4359;1982,8
4360;1982,9
4361;1295,4
4362;1293
4363;1251,3
4364;1280,4
4365;1241,6
4366;1340,7
4367;1300,9
4368;1320,2
4369;488,1
4370;518,1
4371;481,9
4372;511,9
4373;477,8
4374;443,1
4375;415,2
4376;448,3
4377;1225
4378;1288,3
4379;1921,6
4380;1957,1
4381;1278,8
4382;1299,1
4383;1910,6
4384;1939,6
4385;1254,4
4386;1245,2
4387;1215,2
4388;1236,4
4389;1207,4
4390;1311,4
4391;1271,7
4392;1296,8
4393;480,7
4394;507,8
4395;468,8
4396;494,7
4397;467,8
4398;426,9
4399;407,1
4400;443,3
4401;1211,4
4402;1283,5
4403;1911,3
4404;1960,6
4405;1281,8
4406;1316,7
4407;1937,1
4408;1967,1
4409;1264,2
4410;1266,7
4411;1231,8
4412;1251,1
4413;1216,2
4414;1315,3
4415;1286,3
4416;1310,5
4417;492,1
4418;519
4419;485,9
4420;519
4421;489
4422;443,1
4423;416,2
4424;449,2
4425;419,2
4426;450,2
4427;437
4428;453,4
4429;411,9
4430;452,1
4431;438,5
4432;477,2
4433;432,6
4434;462,6
4435;425,4
4436;454,5
4437;418,3
4438;521,2
4439;490,2
4440;520,2
4441;487,1
4442;514
4443;484
4444;515
4445;477,8
4446;440,9
4447;417,1
4448;451,2
4449;431,4
4450;468,5
4451;455,9
4452;493,6
4453;455,9
4454;481,8
4455;470,4
4456;503,8
4457;457,1
4458;484
4459;442,6
4460;467,4
4461;437,4
4462;536,2
4463;499
4464;529
4465;499
4466;521,9
4467;488,8
4468;521,9
4469;491,9
4470;451
4471;431,2
4472;471,4
4473;1245,4
4474;1312,7
4475;1943,8
4476;1967,4
4477;1282,7
4478;1318,5
4479;1938,3
4480;1955,4
4481;1271
4482;1268,6
4483;1227,9
4484;1253
4485;1223,9
4486;1320,1
4487;1300,9
4488;1331,8
4489;508,1
4490;538,1
4491;501,9
4492;539,1
4493;512,1
4494;471,2
4495;463,2
4496;499,4
4497;1277
4498;1350,3
4499;2006,6
4500;2061,1
4501;1352
4502;1402,1
4503;2015,6
4504;2045,6
4505;1363,8
4506;1354,5
4507;1262,9
4508;1297,8
4509;1262
4510;1363
4511;1323,3
4512;1357,2
4513;518,3
4514;548,3
4515;517,4
4516;547,4
4517;514,3
4518;473,3
4519;446,4
4520;479,5
4521;1262,9
4522;1325,3
4523;2023,3
4524;2052,1
4525;1363,8
4526;1408,1
4527;2031,1
4528;1986,7
4529;1275,8
4530;1302,1
4531;1262,9
4532;1288
4533;1248,3
4534;1367,4
4535;1313,5
4536;1343,5
4537;512,1
4538;541,2
4539;506,2
4540;529,3
4541;500,2
4542;457,3
4543;418,1
4544;438,8
4545;1186,9
4546;1254,2
4547;1896,1
4548;1919,6
4549;1250,5
4550;1301
4551;1926,4
4552;1949,9
4553;1251,4
4554;1249,1
4555;1214,2
4556;1239,3
4557;1211,2
4558;1316,2
4559;1292,1
4560;1327,9
4561;506
4562;531,9
4563;500
4564;525
4565;495
4566;449
4567;422,1
4568;458,3
4569;1230,8
4570;1299,1
4571;1922,5
4572;1969
4573;1288,6
4574;1353,8
4575;1980,9
4576;2011,9
4577;1323,8
4578;1295
4579;1255,2
4580;1279,4
4581;1239,6
4582;1339,8
4583;1303,9
4584;1329
4585;499,5
4586;526,4
4587;493,3
4588;509
4589;476,9
4590;439
4591;420,2
4592;460,4
4593;440,7
4594;472,8
4595;468,5
4596;505,2
4597;461,3
4598;487,3
4599;471,8
4600;508,6
4601;456,1
4602;486,1
4603;449,9
4604;477,8
4605;438,5
4606;543,5
4607;506,4
4608;533,3
4609;496,2
4610;527,1
4611;494
4612;521
4613;490
4614;455,2
4615;434,5
4616;470,7
4617;450,9
4618;491,1
4619;487,3
4620;516,4
4621;471,3
4622;506,5
4623;488,3
4624;518,3
4625;467,3
4626;491,1
4627;458
4628;478,7
4629;442,6
4630;546,6
4631;506,4
4632;536,4
4633;503,3
4634;527,1
4635;497,1
4636;523,1
4637;493,1
4638;459,3
4639;432,3
4640;469,5
4641;1243,5
4642;1322,4
4643;1948,3
4644;2014,8
4645;1297,3
4646;1327,3
4647;1950
4648;1972,6
4649;1275,9
4650;1276,4
4651;1232,7
4652;1256,9
4653;1222
4654;1327
4655;1297
4656;1322,1
4657;501,2
4658;531,2
4659;497,1
4660;531,2
4661;501,2
4662;460,2
4663;437,4
4664;471,4
4665;1229,8
4666;1292,2
4667;1916,4
4668;1947,3
4669;1275,8
4670;1290,2
4671;1922,8
4672;1983,7
4673;1275,8
4674;1278,3
4675;1267,2
4676;1292,4
4677;1262,4
4678;1367,4
4679;1313,5
4680;1343,5
4681;512,1
4682;542,1
4683;509,1
4684;531,9
4685;510
4686;468,1
4687;466,3
4688;471,2
4689;1248,3
4690;1324,7
4691;1959,2
4692;1936,3
4693;1275,8
4694;1309,7
4695;1944,8
4696;1974,8
4697;1282,7
4698;1279,3
4699;1237,6
4700;1256,9
4701;1221,1
4702;1314,4
4703;1282,5
4704;1305,7
4705;483,3
4706;503
4707;465
4708;490,9
4709;459,2
4710;415,1
4711;390,9
4712;428
4713;1195,8
4714;1264
4715;1895,8
4716;1937,7
4717;1264,3
4718;1293,3
4719;1923,2
4720;1955,1
4721;1271,1
4722;1268,7
4723;1225
4724;1240,3
4725;1204,5
4726;1298,8
4727;1262,9
4728;1288
4729;477,8
4730;496,7
4731;466,7
4732;497,6
4733;463,2
4734;429,8
4735;410
4736;448,1
4737;1212,3
4738;1279,5
4739;1923,5
4740;1953,5
4741;1273,9
4742;1299,1
4743;1928
4744;1958
4745;1269,1
4746;1255,9
4747;1221,1
4748;1246,2
4749;1211,3
4750;1316,3
4751;1286,3
4752;1316,3
4753;496,2
4754;526,2
4755;497,1
4756;527,1
4757;497,1
4758;452,1
4759;427,1
4760;460,2
4761;421
4762;463,1
4763;460,7
4764;491,6
4765;475,6
4766;506,8
4767;513,5
4768;533,3
4769;487,3
4770;522,2
4771;489,1
4772;514,9
4773;483
4774;583,7
4775;528,5
4776;552,4
4777;522,4
4778;545,2
4779;518,3
4780;545,2
4781;508,1
4782;474,3
4783;453,5
4784;513
4785;486,1
4786;532,7
4787;521,5
4788;559,5
4789;516,9
4790;554,3
4791;546,2
4792;574
4793;521,2
4794;545
4795;510,1
4796;532,7
4797;499,6
4798;601,5
4799;568,4
4800;596,5
4801;562,3
4802;589,2
4803;556,1
4804;578,7
4805;531,6
4806;485,7
4807;464
4808;502,1
4809;1337,8
4810;1429,6
4811;2068,7
4812;2114,2
4813;1430,6
4814;1453,4
4815;2094,4
4816;2115,4
4817;1415,1
4818;1403,3
4819;1357,8
4820;1354,5
4821;1336,3
4822;1415,2
4823;1378
4824;1376,7
4825;532,8
4826;559,7
4827;531,6
4828;558,5
4829;524,5
4830;479,5
4831;451,6
4832;487,8
4833;1308,3
4834;1365,8
4835;2000,3
4836;2020,6
4837;1333,8
4838;1401,5
4839;2040,1
4840;2046,8
4841;1358,2
4842;1360,7
4843;1259,1
4844;1268,6
4845;1233,7
4846;1342,6
4847;1301,9
4848;1326,1
4849;494,2
4850;520,2
4851;486,2
4852;508,1
4853;474
4854;439,2
4855;415,4
4856;453,5
4857;1232,8
4858;1305
4859;1946,1
4860;2009
4861;1330
4862;1350,9
4863;1947,1
4864;2009
4865;1291,5
4866;1283,3
4867;1241,6
4868;1260,9
4869;1221,1
4870;1320,3
4871;1290,3
4872;1315,4
4873;490,4
4874;514,2
4875;480,2
4876;510,2
4877;470,9
4878;433,1
4879;413,3
4880;453,5
4881;1232,8
4882;1305
4883;1939,7
4884;1976,1
4885;1290,6
4886;1358,1
4887;1947,1
4888;2008
4889;1278,9
4890;1286,3
4891;1246,5
4892;1260,9
4893;1226
4894;1321,3
4895;1285,4
4896;1315,4
4897;487,3
4898;520,4
4899;490,4
4900;517,3
4901;470,9
4902;440,2
4903;420,4
4904;455,6
4905;1236,8
4906;1298,2
4907;1940,7
4908;1969,7
4909;1326,2
4910;1313,8
4911;2000,4
4912;2014,8
4913;1328,1
4914;1323,4
4915;1257,2
4916;1282,4
4917;1242,6
4918;1343,7
4919;1298,1
4920;1291
4921;492,3
4922;516,2
4923;482,1
4924;509
4925;468,8
4926;438,1
4927;424,5
4928;464,7
4929;444,9
4930;484,2
4931;469
4932;501,8
4933;456,1
4934;489,2
4935;475,2
4936;504,3
4937;449
4938;476,8
4939;443,7
4940;470,7
4941;435,4
4942;540,4
4943;509,5
4944;535,4
4945;498,3
4946;528,3
4947;495,2
4948;522,1
4949;496,2
4950;455,2
4951;427,3
4952;471,6
4953;451,8
4954;496,1
4955;486,8
4956;516,8
4957;473,2
4958;503,2
4959;493,6
4960;527
4961;473,2
4962;499,2
4963;463
4964;482,8
4965;445,7
4966;548,7
4967;512,6
4968;543,5
4969;511,4
4970;538,3
4971;509,3
4972;535,2
4973;502,1
4974;453,1
4975;427,1
4976;461,2
4977;1245,4
4978;1312,7
4979;1985,7
4980;1985,7
4981;1299,2
4982;1325,3
4983;1987,6
4984;1986,7
4985;1295,3
4986;1292,9
4987;1257,1
4988;1276,4
4989;1241,5
4990;1341,6
4991;1310,6
4992;1335,7
4993;510,2
4994;537,1
4995;504,1
4996;534,1
4997;496,9
4998;460
4999;447,4
5000;483,5
5001;1267,8
5002;1374,8
5003;2016,8
5004;2062,3
5005;1370,6
5006;1416,8
5007;2040,1
5008;2062,3
5009;1366,3
5010;1380,6
5011;1336,3
5012;1352
5013;1286,8
5014;1386,9
5015;1352
5016;1357,2
5017;518,3
5018;544,3
5019;510,2
5020;543,3
5021;509,3
5022;474,5
5023;460,9
5024;500,2
5025;1323,5
5026;1409,6
5027;2048,8
5028;2094,3
5029;1393
5030;1423
5031;2064,3
5032;2078,8
5033;1406,7
5034;1383,1
5035;1345,8
5036;1368,7
5037;1330,3
5038;1397,8
5039;1356,9
5040;1382
5041;544,4
5042;549,3
5043;519,3
5044;568,2
5045;516,2
5046;493,2
5047;469,4
5048;477,4
5049;1277
5050;1346,7
5051;2018
5052;2071,2
5053;1373,3
5054;1390,2
5055;2018
5056;1991,6
5057;1295,9
5058;1302,1
5059;1267,2
5060;1273,4
5061;1243,4
5062;1343,5
5063;1308,6
5064;1338,6
5065;510
5066;542,1
5067;508,3
5068;533,3
5069;496,2
5070;455,2
5071;434,5
5072;474,7
5073;1262
5074;1370
5075;2013,9
5076;2050,7
5077;1368,7
5078;1405,8
5079;2021,7
5080;2058,5
5081;1365,8
5082;1353
5083;1309,7
5084;1326,3
5085;1266
5086;1361,2
5087;1305,8
5088;1340,7
5089;502,3
5090;535,4
5091;502,3
5092;528,3
5093;496,2
5094;454,3
5095;435,4
5096;478,7
5097;454,9
5098;481,8
5099;481,5
5100;520,7
5101;474,6
5102;507,7
5103;493,2
5104;518,8
5105;472,5
5106;496,3
5107;456,1
5108;558
5109;518,7
5110;540,6
5111;507,6
5112;537,6
5113;501,4
5114;524,2
5115;491,2
5116;517,1
5117;480
5118;442,1
5119;426,4
5120;469,7
5121;445,9
5122;491,3
5123;480,1
5124;513,5
5125;472,7
5126;506,7
5127;484,9
5128;510,6
5129;465,1
5130;496,5
5131;460,3
5132;559,2
5133;526,1
5134;543,7
5135;514,7
5136;537,6
5137;501,4
5138;528,3
5139;498,3
5140;526,2
5141;489
5142;452,1
5143;433,3
5144;473,5
5145;1268,8
5146;1356,7
5147;2016,8
5148;2037,1
5149;1377,7
5150;1407,7
5151;2038,1
5152;2069,1
5153;1369,6
5154;1364
5155;1319,7
5156;1409,4
5157;1341,9
5158;1357,3
5159;1333,1
5160;1353,4
5161;519,5
5162;547,4
5163;520,5
5164;517,9
5165;491,9
5166;442,9
5167;420
5168;464,3
5169;1250,3
5170;1323,4
5171;1993,5
5172;2046,8
5173;1356,3
5174;1399,6
5175;2037,2
5176;2067,2
5177;1358,6
5178;1346,8
5179;1295,3
5180;1364,2
5181;1329,3
5182;1343,7
5183;1314,6
5184;1335,8
5185;498,3
5186;528,3
5187;494,2
5188;518,1
5189;488,1
5190;440
5191;427,3
5192;462,6
5193;1256,2
5194;1313,7
5195;1980,9
5196;2026,4
5197;1352,4
5198;1382,4
5199;2012,9
5200;2034,2
5201;1330
5202;1295
5203;1249,4
5204;1344,6
5205;1309,8
5206;1334,9
5207;1298,1
5208;1317,3
5209;491,4
5210;515,2
5211;482,1
5212;508,1
5213;475
5214;426,9
5215;411,2
5216;450,4
5217;1227
5218;1289,4
5219;1930,6
5220;1967,1
5221;1290,6
5222;1320,6
5223;1978
5224;1971,6
5225;1279,9
5226;1282,4
5227;1242,6
5228;1338,8
5229;1293,2
5230;1323,2
5231;1288,3
5232;1318,3
5233;489,2
5234;515,2
5235;482,1
5236;506,9
5237;476,9
5238;431,9
5239;415,2
5240;455,4
5241;1234,8
5242;1303
5243;1931,6
5244;1967,1
5245;1291,5
5246;1315,7
5247;1942,6
5248;1956,1
5249;1267,1
5250;1265,7
5251;1225
5252;1325,1
5253;1295,1
5254;1324,1
5255;1289,3
5256;1313,4
5257;483,1
5258;517,1
5259;476,9
5260;495,7
5261;473,8
5262;437,9
5263;418,1
5264;456,4
5265;433,7
5266;470,9
5267;456,4
5268;489,8
5269;444,9
5270;474,9
5271;460,7
5272;483,9
5273;435,6
5274;463,5
5275;426,4
5276;528,3
5277;498,3
5278;528,3
5279;496,2
5280;525,2
5281;494,2
5282;517,1
5283;485
5284;515
5285;485
5286;443,1
5287;420,2
5288;457,3
5289;437,6
5290;476,8
5291;468,5
5292;499,9
5293;452
5294;485,1
5295;463,1
5296;487,3
5297;436,6
5298;460,4
5299;428,3
5300;527,1
5301;497,1
5302;524
5303;491
5304;516,9
5305;487,9
5306;521
5307;491
5308;517,9
5309;487,9
5310;446,9
5311;419
5312;456,2
5313;1222
5314;1291,3
5315;1921,6
5316;1962,6
5317;1278,8
5318;1303,9
5319;1922,5
5320;1941,6
5321;1254,4
5322;1257,9
5323;1226,9
5324;1326,1
5325;1297
5326;1327
5327;1298
5328;1328,9
5329;505,2
5330;531,2
5331;497,1
5332;528,1
5333;500
5334;451
5335;422,9
5336;452,9
5337;1211,2
5338;1268,7
5339;1899,9
5340;1941,8
5341;1269,9
5342;1299,9
5343;1959,2
5344;1970,2
5345;1273,9
5346;1270,5
5347;1235,6
5348;1340,6
5349;1305,7
5350;1331,8
5351;1300,9
5352;1324,1
5353;499
5354;525
5355;490
5356;512,9
5357;481,9
5358;444
5359;421,2
5360;460,4
5361;1235,7
5362;1303
5363;1940
5364;2012,8
5365;1324,8
5366;1361
5367;1997,4
5368;2018,7
5369;1323,8
5370;1281,3
5371;1235,7
5372;1335,8
5373;1295,1
5374;1319,3
5375;1284,4
5376;1314,4
5377;487,1
5378;513,1
5379;480
5380;506,9
5381;476,9
5382;431,9
5383;412,1
5384;448,3
5385;1228,9
5386;1297,1
5387;1931,6
5388;1972,6
5389;1290,6
5390;1320,6
5391;1940,7
5392;1976,1
5393;1284,7
5394;1281,4
5395;1240,7
5396;1335,9
5397;1301
5398;1326,1
5399;1286,4
5400;1306,6
5401;474
5402;504
5403;471,9
5404;494,7
5405;463
5406;424,8
5407;412,1
5408;460,6
5409;1243,6
5410;1321,5
5411;1980
5412;2018,7
5413;1347,2
5414;1369,1
5415;2014,8
5416;2044,8
5417;1326,7
5418;1288,1
5419;1252,3
5420;1347,5
5421;1306,8
5422;1331,9
5423;1301,9
5424;1316,3
5425;496,2
5426;519
5427;485,9
5428;512,9
5429;479,8
5430;441,9
5431;429,3
5432;471,6
5433;459
5434;501,3
5435;498,5
5436;525,1
5437;488,7
5438;520,8
5439;501,9
5440;523,6
5441;474,2
5442;510,6
5443;471,3
5444;573,2
5445;529,7
5446;557,8
5447;527,8
5448;551,6
5449;517,6
5450;540,4
5451;510,4
5452;530,2
5453;503,3
5454;455,2
5455;435,4
5456;472,6
5457;460,9
5458;497,1
5459;491,2
5460;534,7
5461;493,7
5462;526,8
5463;511,5
5464;496,5
5465;480,4
5466;510,4
5467;474,2
5468;575,2
5469;536,9
5470;558,8
5471;531,8
5472;555,7
5473;518,5
5474;545,4
5475;511,4
5476;531,2
5477;501,2
5478;456,2
5479;440,4
5480;480,7
5481;1301,1
5482;1388,2
5483;2068,7
5484;2087,5
5485;1386,8
5486;1438,3
5487;2071,1
5488;2108,9
5489;1400,2
5490;1382,1
5491;1337,8
5492;1419,5
5493;1340,9
5494;1375,8
5495;1330,2
5496;1360,2
5497;521,6
5498;548,5
5499;515,4
5500;546,4
5501;519,5
5502;471,4
5503;444,5
5504;479,5
5505;1262,9
5506;1374,8
5507;2010
5508;2047,7
5509;1366,3
5510;1389,1
5511;2018,7
5512;2059,9
5513;1365
5514;1352
5515;1262,9
5516;1357,2
5517;1322,3
5518;1347,4
5519;1312,5
5520;1343,5
5521;512,1
5522;542,1
5523;512,1
5524;543,1
5525;513,1
5526;471,2
5527;463,2
5528;496,3
5529;1283,1
5530;1350,3
5531;1976,9
5532;2045,6
5533;1349,5
5534;1344,3
5535;1959,2
5536;1989,2
5537;1299,6
5538;1302,1
5539;1267,2
5540;1367,4
5541;1337,4
5542;1343,5
5543;1313,5
5544;1362,5
5545;541,3
5546;546,2
5547;516,2
5548;546,2
5549;535,2
5550;471,2
5551;466,3
5552;499,4
5553;1283,1
5554;1340,6
5555;1976,9
5556;2006,9
5557;1320,3
5558;1350,3
5559;1975,7
5560;2000,2
5561;1304,5
5562;1302,1
5563;1277
5564;1373,4
5565;1343,4
5566;1372,2
5567;1342,2
5568;1367,4
5569;541,3
5570;566,4
5571;536,4
5572;539,1
5573;501,9
5574;459,1
5575;420
5576;456,2
5577;1227,9
5578;1305,9
5579;1940
5580;1980,9
5581;1324,8
5582;1377,2
5583;2013,9
5584;2042,9
5585;1346,2
5586;1334,4
5587;1261,1
5588;1355,4
5589;1314,6
5590;1332,9
5591;1293,2
5592;1323,2
5593;493,3
5594;520,2
5595;486,2
5596;509
5597;479
5598;430
5599;410,2
5600;450,4
5601;427,5
5602;468,7
5603;455,4
5604;497,5
5605;451,1
5606;484,2
5607;481,1
5608;504,3
5609;451,1
5610;476,1
5611;435,9
5612;527,5
5613;504,7
5614;521,4
5615;479
5616;509
5617;480
5618;505,9
5619;480
5620;510,9
5621;481,9
5622;436,9
5623;416
5624;459,3
5625;436,4
5626;475,7
5627;461,2
5628;491,2
5629;455,9
5630;483,8
5631;472,3
5632;498,9
5633;450,7
5634;476,6
5635;441,4
5636;540,2
5637;507,1
5638;534,1
5639;500
5640;534,1
5641;501
5642;526,9
5643;496,9
5644;523,8
5645;497,9
5646;452,9
5647;421
5648;461,2
5649;1246,4
5650;1309,8
5651;1945,5
5652;2012,8
5653;1333,8
5654;1357,6
5655;1952,9
5656;1982,9
5657;1291,5
5658;1283,2
5659;1249,3
5660;1348,5
5661;1313,6
5662;1338,7
5663;1303,8
5664;1333,8
5665;509,3
5666;539,3
5667;510,2
5668;540,2
5669;506,2
5670;461,2
5671;438,3
5672;478,5
5673;1260
5674;1370
5675;1998,4
5676;2039
5677;1351
5678;1367,7
5679;2010
5680;2058,5
5681;1352,4
5682;1333,5
5683;1254,3
5684;1343,7
5685;1302,9
5686;1327,1
5687;1285,4
5688;1310,5
5689;477,1
5690;504
5691;470,9
5692;505
5693;471,9
5694;430
5695;407,1
5696;446,4
5697;1227
5698;1290,3
5699;1929,7
5700;1971,6
5701;1290,6
5702;1309,9
5703;1929,7
5704;1970,7
5705;1275
5706;1273,6
5707;1227,9
5708;1328,1
5709;1287,3
5710;1317,3
5711;1277,6
5712;1296,9
5713;479
5714;505,9
5715;472,8
5716;498,8
5717;463
5718;423,8
5719;411,2
5720;444,2
5721;1218,2
5722;1290,3
5723;1925,1
5724;1948,7
5725;1275,9
5726;1310,8
5727;1930,6
5728;1960,6
5729;1254,5
5730;1253,1
5731;1212,3
5732;1311,5
5733;1276,6
5734;1296,9
5735;1261
5736;1286,1
5737;471,9
5738;497,8
5739;462,1
5740;492,1
5741;459,4
5742;417,1
5743;392,8
5744;443,3
5745;1211,4
5746;1284,5
5747;1917,7
5748;1953,2
5749;1275
5750;1309,9
5751;1936,1
5752;1971,6
5753;1275
5754;1267,7
5755;1227
5756;1328,1
5757;1286,4
5758;1306,6
5759;1278,5
5760;1291
5761;481,9
5762;498,8
5763;462,1
5764;493
5765;463
5766;423,8
5767;408,1
5768;451,4
5769;434,7
5770;478
5771;459,8
5772;504,3
5773;461,3
5774;484,9
5775;469,4
5776;499,4
5777;447,8
5778;473,7
5779;437,6
5780;538,5
5781;505,4
5782;529,3
5783;499,3
5784;528,3
5785;495,2
5786;519
5787;481,9
5788;515,9
5789;478,8
5790;433,8
5791;418,1
5792;459,3
5793;443,5
5794;482,8
5795;480
5796;516,8
5797;482,5
5798;508,3
5799;484,4
5800;514,4
5801;472,1
5802;502,3
5803;469,2
5804;569
5805;535,9
5806;558,8
5807;522,6
5808;552,6
5809;519,5
5810;542,4
5811;512,4
5812;539,3
5813;510,2
5814;461,2
5815;435,2
5816;475,5
5817;1256,1
5818;1324,3
5819;1986,7
5820;2033,2
5821;1380,6
5822;1409,6
5823;2041
5824;2078,8
5825;1379,6
5826;1366,9
5827;1322,6
5828;1420,4
5829;1345,8
5830;1371,8
5831;1337
5832;1361,1
5833;521,4
5834;548,3
5835;514,3
5836;544,3
5837;506,2
5838;542,4
5839;447,6
5840;474,5
5841;1265,9
5842;1327,3
5843;1984,8
5844;2013,8
5845;1342
5846;1372
5847;2001,2
5848;2015,7
5849;1287,5
5850;1285,2
5851;1325,3
5852;1350,4
5853;1320,4
5854;1344,6
5855;1304,8
5856;1334,8
5857;502,1
5858;525
5859;502,1
5860;525
5861;496
5862;526
5863;430
5864;467,1
5865;1258
5866;1330,2
5867;2010,9
5868;2067,6
5869;1372,1
5870;1408,1
5871;2037,6
5872;2033,2
5873;1337,7
5874;1333
5875;1337
5876;1362,1
5877;1327,2
5878;1353,3
5879;1317,4
5880;1342,5
5881;514,3
5882;533,1
5883;506,2
5884;542,4
5885;508,3
5886;535,2
5887;437,4
5888;477,6
5889;1270,8
5890;1364,8
5891;2015,8
5892;2062,3
5893;1385,8
5894;1415,8
5895;2046,9
5896;2076,9
5897;1378,7
5898;1359,7
5899;1383,3
5900;1406,1
5901;1346,7
5902;1370,9
5903;1340,9
5904;1355,3
5905;519,5
5906;549,5
5907;516,4
5908;539,3
5909;509,3
5910;536,2
5911;438,3
5912;478,5
5913;1262
5914;1319,5
5915;1944,8
5916;1974,8
5917;1290,4
5918;1319,5
5919;1942,8
5920;1969,3
5921;1278,7
5922;1270,5
5923;1308,7
5924;1327
5925;1292,1
5926;1317,3
5927;1282,4
5928;1311,4
5929;493,1
5930;515,9
5931;485,9
5932;512,9
5933;481,9
5934;508,8
5935;406,9
5936;447,1
5937;422,3
5938;458,5
5939;447,7
5940;483,5
5941;441,1
5942;469,7
5943;451,5
5944;477,2
5945;431,4
5946;451,2
5947;492,1
5948;518,1
5949;488,1
5950;518,1
5951;480,9
5952;503,8
5953;473,8
5954;500,7
5955;470,7
5956;494,9
5957;460,5
5958;487,8
5959;399,8
5960;447,1
5961;430,4
5962;462,6
5963;453,9
5964;494,1
5965;448
5966;482
5967;464,1
5968;493,1
5969;441,8
5970;463,7
5971;503,5
5972;531,4
5973;494,2
5974;518,1
5975;485
5976;508,8
5977;486,9
5978;513,8
5979;479,8
5980;502,6
5981;476,7
5982;503,6
5983;412,9
5984;459,3
5985;1252,3
5986;1324,4
5987;2005,2
5988;2051,7
5989;1369,6
5990;1414,9
5991;2055,6
5992;2077,8
5993;1385,8
5994;1358,8
5995;1389,5
5996;1373,8
5997;1334,1
5998;1354,3
5999;1318,5
6000;1342,6
6001;507,3
6002;531,2
6003;501,2
6004;529
6005;499
6006;529
6007;431,2
6008;475,5
6009;1271,7
6010;1388,2
6011;2034,2
6012;2095,3
6013;1415,4
6014;1431,1
6015;2065,3
6016;2095,3
6017;1394
6018;1374
6019;1412,5
6020;1427
6021;1341,8
6022;1361,1
6023;1325,3
6024;1340,6
6025;514,3
6026;540,2
6027;508,1
6028;538,1
6029;509,1
6030;539,1
6031;441,2
6032;480,5
6033;1292,8
6034;1380,7
6035;2023,3
6036;2061,1
6037;1379,3
6038;1396,2
6039;1964,7
6040;1995,9
6041;1285,5
6042;1283,2
6043;1323,3
6044;1378,3
6045;1342,2
6046;1377,1
6047;1347,1
6048;1382
6049;516,4
6050;543,3
6051;501
6052;531,9
6053;501,9
6054;531
6055;421
6056;456
6057;1216,1
6058;1274,6
6059;1894,4
6060;1941,8
6061;1255,3
6062;1284,3
6063;1894,4
6064;1936,3
6065;1255,3
6066;1247,1
6067;1292,1
6068;1316,2
6069;1286,2
6070;1314,3
6071;1268,7
6072;1298,7
6073;481,7
6074;511,7
6075;481,7
6076;510,7
6077;472,6
6078;502,6
6079;397,6
6080;440,9
6081;1194,7
6082;1263
6083;1894,1
6084;1929,6
6085;1270
6086;1299,1
6087;1928
6088;1974,5
6089;1284,7
6090;1276,4
6091;1321,4
6092;1337,7
6093;1301,9
6094;1324,1
6095;1289,2
6096;1307,5
6097;487,9
6098;510,7
6099;480,7
6100;506,7
6101;472,6
6102;509,8
6103;416
6104;457,1
6105;437,4
6106;466,4
6107;453,4
6108;480
6109;436,4
6110;463,3
6111;443,3
6112;473,3
6113;427,1
6114;461,2
6115;504,1
6116;533,1
6117;500
6118;529
6119;500
6120;530
6121;500
6122;526
6123;491,9
6124;516,9
6125;480,7
6126;506,7
6127;398,6
6128;437,9
6129;421,2
6130;456,4
6131;443,8
6132;476,2
6133;432,6
6134;457,5
6135;428,3
6136;459,2
6137;408,1
6138;434
6139;470
6140;493,8
6141;462,1
6142;488,4
6143;454
6144;481,3
6145;448,6
6146;478,6
6147;446
6148;474,2
6149;444,2
6150;472,5
6151;374,6
6152;412,5
6153;1168,5
6154;1251,4
6155;1881,9
6156;1922,9
6157;1252,6
6158;1282,6
6159;1904,8
6160;1934,8
6161;1246,7
6162;1233,6
6163;1272,8
6164;1293
6165;1242,5
6166;1264,5
6167;1242,5
6168;1267,6
6169;455,7
6170;485,7
6171;451,3
6172;481,3
6173;452,3
6174;479,6
